Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2011","2011","g/capita/day","0.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2012","2012","g/capita/day","0.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2013","2013","g/capita/day","0.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2014","2014","g/capita/day","0.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2015","2015","g/capita/day","0.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2016","2016","g/capita/day","0.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2018","2018","g/capita/day","0.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2019","2019","g/capita/day","0.42","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2586","Oilcrops Oil, Other","2010","2010","1000 tonnes","665","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2586","Oilcrops Oil, Other","2011","2011","1000 tonnes","682","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2586","Oilcrops Oil, Other","2012","2012","1000 tonnes","662","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","655","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2586","Oilcrops Oil, Other","2014","2014","1000 tonnes","664","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2586","Oilcrops Oil, Other","2015","2015","1000 tonnes","747","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2586","Oilcrops Oil, Other","2016","2016","1000 tonnes","729","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2586","Oilcrops Oil, Other","2017","2017","1000 tonnes","794","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2586","Oilcrops Oil, Other","2018","2018","1000 tonnes","845","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2586","Oilcrops Oil, Other","2019","2019","1000 tonnes","908","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2586","Oilcrops Oil, Other","2010","2010","1000 tonnes","73","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2586","Oilcrops Oil, Other","2011","2011","1000 tonnes","72","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2586","Oilcrops Oil, Other","2012","2012","1000 tonnes","92","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","78","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2586","Oilcrops Oil, Other","2014","2014","1000 tonnes","66","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2586","Oilcrops Oil, Other","2015","2015","1000 tonnes","72","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2586","Oilcrops Oil, Other","2016","2016","1000 tonnes","74","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2586","Oilcrops Oil, Other","2017","2017","1000 tonnes","75","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2586","Oilcrops Oil, Other","2018","2018","1000 tonnes","73","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2586","Oilcrops Oil, Other","2019","2019","1000 tonnes","69","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2586","Oilcrops Oil, Other","2010","2010","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2586","Oilcrops Oil, Other","2011","2011","1000 tonnes","-13","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2586","Oilcrops Oil, Other","2012","2012","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2586","Oilcrops Oil, Other","2014","2014","1000 tonnes","-10","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2586","Oilcrops Oil, Other","2015","2015","1000 tonnes","85","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2586","Oilcrops Oil, Other","2016","2016","1000 tonnes","93","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2586","Oilcrops Oil, Other","2017","2017","1000 tonnes","154","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2586","Oilcrops Oil, Other","2018","2018","1000 tonnes","187","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2586","Oilcrops Oil, Other","2019","2019","1000 tonnes","223","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2586","Oilcrops Oil, Other","2010","2010","1000 tonnes","126","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2586","Oilcrops Oil, Other","2011","2011","1000 tonnes","157","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2586","Oilcrops Oil, Other","2012","2012","1000 tonnes","100","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","99","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2586","Oilcrops Oil, Other","2014","2014","1000 tonnes","105","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2586","Oilcrops Oil, Other","2015","2015","1000 tonnes","125","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2586","Oilcrops Oil, Other","2016","2016","1000 tonnes","99","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2586","Oilcrops Oil, Other","2017","2017","1000 tonnes","90","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2586","Oilcrops Oil, Other","2018","2018","1000 tonnes","79","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2586","Oilcrops Oil, Other","2019","2019","1000 tonnes","87","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2586","Oilcrops Oil, Other","2010","2010","1000 tonnes","613","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2586","Oilcrops Oil, Other","2011","2011","1000 tonnes","610","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2586","Oilcrops Oil, Other","2012","2012","1000 tonnes","645","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","630","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2586","Oilcrops Oil, Other","2014","2014","1000 tonnes","636","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2586","Oilcrops Oil, Other","2015","2015","1000 tonnes","608","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2586","Oilcrops Oil, Other","2016","2016","1000 tonnes","611","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2586","Oilcrops Oil, Other","2017","2017","1000 tonnes","626","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2586","Oilcrops Oil, Other","2018","2018","1000 tonnes","652","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2586","Oilcrops Oil, Other","2019","2019","1000 tonnes","666","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2586","Oilcrops Oil, Other","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2586","Oilcrops Oil, Other","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2586","Oilcrops Oil, Other","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2586","Oilcrops Oil, Other","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2586","Oilcrops Oil, Other","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2586","Oilcrops Oil, Other","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2586","Oilcrops Oil, Other","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2586","Oilcrops Oil, Other","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2586","Oilcrops Oil, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2586","Oilcrops Oil, Other","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2586","Oilcrops Oil, Other","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2586","Oilcrops Oil, Other","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2586","Oilcrops Oil, Other","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2586","Oilcrops Oil, Other","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2586","Oilcrops Oil, Other","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2586","Oilcrops Oil, Other","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2586","Oilcrops Oil, Other","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2586","Oilcrops Oil, Other","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2586","Oilcrops Oil, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2586","Oilcrops Oil, Other","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2586","Oilcrops Oil, Other","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2586","Oilcrops Oil, Other","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2586","Oilcrops Oil, Other","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2586","Oilcrops Oil, Other","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2586","Oilcrops Oil, Other","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2586","Oilcrops Oil, Other","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2586","Oilcrops Oil, Other","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2586","Oilcrops Oil, Other","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2586","Oilcrops Oil, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2586","Oilcrops Oil, Other","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2586","Oilcrops Oil, Other","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2586","Oilcrops Oil, Other","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2586","Oilcrops Oil, Other","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2586","Oilcrops Oil, Other","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2586","Oilcrops Oil, Other","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2586","Oilcrops Oil, Other","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2586","Oilcrops Oil, Other","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2586","Oilcrops Oil, Other","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2586","Oilcrops Oil, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2586","Oilcrops Oil, Other","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2586","Oilcrops Oil, Other","2010","2010","1000 tonnes","137","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2586","Oilcrops Oil, Other","2011","2011","1000 tonnes","134","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2586","Oilcrops Oil, Other","2012","2012","1000 tonnes","149","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","128","Im","FAO data based on imputation methodology"
