Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1987","1987","index","40.18","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1988","1988","index","37.01","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1989","1989","index","36.89","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1990","1990","index","37.11","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1991","1991","index","37.44","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1992","1992","index","37.54","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1993","1993","index","38.36","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1994","1994","index","41.18","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1995","1995","index","43.45","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1996","1996","index","40.39","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1997","1997","index","34.6","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1998","1998","index","31.9","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1999","1999","index","31.07","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2000","2000","index","36.64","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2001","2001","index","53.25","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2002","2002","index","57.84","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2003","2003","index","62.96","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2004","2004","index","64.64","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2005","2005","index","68.22","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2006","2006","index","82.85","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2007","2007","index","86.6","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2008","2008","index","78.6","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2009","2009","index","81.53","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2010","2010","index","80.98","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2011","2011","index","108.36","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2012","2012","index","103.54","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2013","2013","index","102.96","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2014","2014","index","101.55","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2015","2015","index","95.32","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2016","2016","index","103.14","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2017","2017","index","105.37","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2018","2018","index","129.28","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2019","2019","index","136.04","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1961","1961","index","122.36","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1962","1962","index","122.23","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1963","1963","index","119.35","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1964","1964","index","114.24","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1965","1965","index","117.98","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1966","1966","index","110.91","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1967","1967","index","111.68","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1968","1968","index","116.13","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1969","1969","index","116.09","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1970","1970","index","110.03","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1971","1971","index","115.96","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1972","1972","index","136.4","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1973","1973","index","88.37","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1974","1974","index","99.57","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1975","1975","index","97.32","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1976","1976","index","92.87","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1977","1977","index","91.25","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1978","1978","index","85.71","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1979","1979","index","75.65","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1980","1980","index","71.34","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1981","1981","index","67.9","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1982","1982","index","62.21","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1983","1983","index","54.67","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1984","1984","index","54.6","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1985","1985","index","54.19","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1986","1986","index","52.49","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1987","1987","index","58.31","Fc","Calculated data"
